Unnamed: 0,updated,content,rating,version,author,sentiment
484,2020-08-10T09:59:37-07:00,This app is horrible. Printed instructions with the Go Kart kit describe a completely different interface. Despite following instructions there is no Go Kart mode to select. Segway tech support is useless. USELESS!,1,V5.1.2,mrobie64,negative
485,2020-08-08T16:52:02-07:00,"Really needs the speed limiter functionality and battery economizer. Would be great to be able to set different speed options other than eco, standard and sport.  And to do this from the app.",2,V5.1.2,$JW12345,negative
486,2020-08-08T01:32:25-07:00,"The app doesn’t even work; you can’t connect to your ES1/2/3/4, you loose features, it seemingly damages the vehicle when it forces a new firmware update, and lastly these Chinese technical writers need to hire someone that can actually speak English so their instructions and documentation don’t look like they were written by a six year old....",1,V5.1.2,Nurvey,negative
487,2020-08-06T14:13:44-07:00,"Trying to navigate around the app is horrible.  HORRIBLE.  Everything is in different areas so that they are basically hidden.  Example: Try to switch from kilometers to miles, good luck!  The setting is there but the average person won’t find it.  Just put everything in the Settings section, it should not be this hard.",1,V5.1.2,scooley84,negative
488,2020-08-06T12:13:17-07:00,"I’m 260lbs I’ve ate .... a few times this thing keeps ticking no issue I go 19mph no problem jumping steps, curbs even trying to learn to wheely this bad boy if you have a folding or lower model  with issues ...maybe you’re too big for it ? I had a bird you gotta Up grade ...🤷🏿‍♂️",5,V5.1.2,Naking48,positive
489,2020-08-03T12:32:21-07:00,"I shouldn’t need to install a Chinese social media app with location tracking to use my scooter. Seriously, it has posts and photos and comments and likes and followers and everything. You have to wonder what they plan on doing with all that data and why they want it so badly.",1,V5.1.2,teovall,negative
490,2020-08-03T00:35:42-07:00,"1. Name of the scooter in this app is not matching with the official name of it in the US
2. On the manual, it could have simply stated which app to download. There were two apps to choose from, and the manual did not say which one it is. I had to download QR code to scan it from the manual. I heard everyone is using QR code in China, thats probably why
3. When you verify your email address or  phone number as a first customer, the protocol was very confusing. I was supposed to enter the code, but I’ve actually never sent/request, how can I have the code without sending it? I f. 
4. I don't remember the rest since it has been a while but I was thinking this app was very badly made while I was downloading the app for the first time and first using it.",1,V5.1.2,spaaak1234,negative
491,2020-08-02T10:43:40-07:00,"The app is poo and the scooter broke in one day
Don’t waste your money",1,V5.1.2,corinnehannan,negative
492,2020-07-31T17:10:04-07:00,"Existing mini pro - after connecting, safety video starts but Bluetooth disconnects before the video finishes. Tried multiple times and multiple phones. Useless.",1,V5.1.2,iSmellDeadFeet,negative
493,2020-07-28T16:55:37-07:00,how to change from km to miles,3,V5.1.2,Lukars12,neutral
494,2020-07-28T07:28:46-07:00,"Yes, a must buy. Great training session that allows you to increase your speed as your skill level increases. The built is high quality and can take a few bangs. My only rub is that the speed, for those who master the ride, should be able to be adjusted to at least 15 miles per hour.  It says 12 mph but you actually get 11 with an annoying beeping sound. I’m okay with the beep, but let it beep at 15 mph. I hope some type of software update change change the speed! There are e-skateboards that go 15 mph!",4,V5.1.2,OpenDr123,positive
495,2020-07-27T17:26:03-07:00,ES4 scooter was defective upon delivery. Customer Service is terrible. Been struggling to return it for the past two weeks.,1,V5.1.2,JHUTNYC,negative
496,2020-07-27T15:27:12-07:00,From my point of view all this app is good for is to tell me how much battery is left for my Ninebot S and changing the light configuration. Would seem like Segway-Ninebot would make this a powerful tool for the users of their products. Lots of competition out there for hopefully they pay attention to all the negative reviews.,1,V5.1.2,lljjffddsseerrtt,negative
497,2020-07-27T09:52:34-07:00,"After downloading and completion of app setup, the top speed of my ninebot scooter dropped from 27mph my first ride down to only 17mph every ride after that! What’s the deal?",2,V5.1.2,InspectorMommy,negative
498,2020-07-25T20:40:27-07:00,"Just received my ES4. Need the app to activate and start riding 😳😳 Installed the app - was surprised about the horrible rating. Now I understand.
Unable to connect the ES4 to my iPhone 11 Pro. So the ES4 has been downgraded to a collector’s item or a piece of garbage. Customer service only available Mon-Fri 9-16:30. Total joke !!",1,V5.1.2,Tryagain1278,negative
499,2020-07-24T22:03:13-07:00,"But user interface is not well designed. No where to actually share daily report. I am talking about ninebot kickscooter, and using iPhone 10 for the app",3,V5.1.2,Larry975,neutral
